PokeID,Rank,Pokemon,Type,Metric,Values,Icon,Details Link,Data As On
P1249,194,Wooper (Paldean Wooper),Poison,Defense,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper-paldean.png,https://pokemondb.net/pokedex/wooper,2024-09-01 23:45:28
P1249,194,Wooper (Paldean Wooper),Ground,Defense,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper-paldean.png,https://pokemondb.net/pokedex/wooper,2024-09-01 23:45:28
P1250,195,Quagsire,Water,Defense,150,https://img.pokemondb.net/sprites/scarlet-violet/icon/quagsire.png,https://pokemondb.net/pokedex/quagsire,2024-09-01 23:45:28
P1250,195,Quagsire,Ground,Defense,150,https://img.pokemondb.net/sprites/scarlet-violet/icon/quagsire.png,https://pokemondb.net/pokedex/quagsire,2024-09-01 23:45:28
P1251,196,Espeon,Psychic,Defense,155,https://img.pokemondb.net/sprites/scarlet-violet/icon/espeon.png,https://pokemondb.net/pokedex/espeon,2024-09-01 23:45:28
P1252,197,Umbreon,Dark,Defense,240,https://img.pokemondb.net/sprites/scarlet-violet/icon/umbreon.png,https://pokemondb.net/pokedex/umbreon,2024-09-01 23:45:28
P1253,198,Murkrow,Dark,Defense,84,https://img.pokemondb.net/sprites/scarlet-violet/icon/murkrow.png,https://pokemondb.net/pokedex/murkrow,2024-09-01 23:45:28
P1253,198,Murkrow,Flying,Defense,84,https://img.pokemondb.net/sprites/scarlet-violet/icon/murkrow.png,https://pokemondb.net/pokedex/murkrow,2024-09-01 23:45:28
P1254,199,Slowking,Water,Defense,190,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowking.png,https://pokemondb.net/pokedex/slowking,2024-09-01 23:45:28
P1254,199,Slowking,Psychic,Defense,190,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowking.png,https://pokemondb.net/pokedex/slowking,2024-09-01 23:45:28
P1255,199,Slowking (Galarian Slowking),Poison,Defense,190,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowking-galarian.png,https://pokemondb.net/pokedex/slowking,2024-09-01 23:45:28
P1255,199,Slowking (Galarian Slowking),Psychic,Defense,190,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowking-galarian.png,https://pokemondb.net/pokedex/slowking,2024-09-01 23:45:28
P1256,200,Misdreavus,Ghost,Defense,145,https://img.pokemondb.net/sprites/scarlet-violet/icon/misdreavus.png,https://pokemondb.net/pokedex/misdreavus,2024-09-01 23:45:28
P1257,201,Unown,Psychic,Defense,96,https://img.pokemondb.net/sprites/scarlet-violet/icon/unown.png,https://pokemondb.net/pokedex/unown,2024-09-01 23:45:28
P1258,202,Wobbuffet,Psychic,Defense,116,https://img.pokemondb.net/sprites/scarlet-violet/icon/wobbuffet.png,https://pokemondb.net/pokedex/wobbuffet,2024-09-01 23:45:28
P1259,203,Girafarig,Normal,Defense,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/girafarig.png,https://pokemondb.net/pokedex/girafarig,2024-09-01 23:45:28
P1259,203,Girafarig,Psychic,Defense,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/girafarig.png,https://pokemondb.net/pokedex/girafarig,2024-09-01 23:45:28
P1260,204,Pineco,Bug,Defense,125,https://img.pokemondb.net/sprites/scarlet-violet/icon/pineco.png,https://pokemondb.net/pokedex/pineco,2024-09-01 23:45:28
P1261,205,Forretress,Bug,Defense,200,https://img.pokemondb.net/sprites/scarlet-violet/icon/forretress.png,https://pokemondb.net/pokedex/forretress,2024-09-01 23:45:28
P1261,205,Forretress,Steel,Defense,200,https://img.pokemondb.net/sprites/scarlet-violet/icon/forretress.png,https://pokemondb.net/pokedex/forretress,2024-09-01 23:45:28
P1262,206,Dunsparce,Normal,Defense,135,https://img.pokemondb.net/sprites/scarlet-violet/icon/dunsparce.png,https://pokemondb.net/pokedex/dunsparce,2024-09-01 23:45:28
P1263,207,Gligar,Ground,Defense,170,https://img.pokemondb.net/sprites/scarlet-violet/icon/gligar.png,https://pokemondb.net/pokedex/gligar,2024-09-01 23:45:28
P1263,207,Gligar,Flying,Defense,170,https://img.pokemondb.net/sprites/scarlet-violet/icon/gligar.png,https://pokemondb.net/pokedex/gligar,2024-09-01 23:45:28
P1264,208,Steelix,Steel,Defense,265,https://img.pokemondb.net/sprites/scarlet-violet/icon/steelix.png,https://pokemondb.net/pokedex/steelix,2024-09-01 23:45:28
P1264,208,Steelix,Ground,Defense,265,https://img.pokemondb.net/sprites/scarlet-violet/icon/steelix.png,https://pokemondb.net/pokedex/steelix,2024-09-01 23:45:28
P1265,208,Steelix (Mega Steelix),Steel,Defense,325,https://img.pokemondb.net/sprites/scarlet-violet/icon/steelix-mega.png,https://pokemondb.net/pokedex/steelix,2024-09-01 23:45:28
P1265,208,Steelix (Mega Steelix),Ground,Defense,325,https://img.pokemondb.net/sprites/scarlet-violet/icon/steelix-mega.png,https://pokemondb.net/pokedex/steelix,2024-09-01 23:45:28
P1266,209,Snubbull,Fairy,Defense,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/snubbull.png,https://pokemondb.net/pokedex/snubbull,2024-09-01 23:45:28
P1267,210,Granbull,Fairy,Defense,135,https://img.pokemondb.net/sprites/scarlet-violet/icon/granbull.png,https://pokemondb.net/pokedex/granbull,2024-09-01 23:45:28
P1268,211,Qwilfish,Water,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish.png,https://pokemondb.net/pokedex/qwilfish,2024-09-01 23:45:28
P1268,211,Qwilfish,Poison,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish.png,https://pokemondb.net/pokedex/qwilfish,2024-09-01 23:45:28
P1269,211,Qwilfish (Hisuian Qwilfish),Dark,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish-hisuian.png,https://pokemondb.net/pokedex/qwilfish,2024-09-01 23:45:28
P1269,211,Qwilfish (Hisuian Qwilfish),Poison,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish-hisuian.png,https://pokemondb.net/pokedex/qwilfish,2024-09-01 23:45:28
P1270,212,Scizor,Bug,Defense,180,https://img.pokemondb.net/sprites/scarlet-violet/icon/scizor.png,https://pokemondb.net/pokedex/scizor,2024-09-01 23:45:28
P1270,212,Scizor,Steel,Defense,180,https://img.pokemondb.net/sprites/scarlet-violet/icon/scizor.png,https://pokemondb.net/pokedex/scizor,2024-09-01 23:45:28
P1271,212,Scizor (Mega Scizor),Bug,Defense,240,https://img.pokemondb.net/sprites/scarlet-violet/icon/scizor-mega.png,https://pokemondb.net/pokedex/scizor,2024-09-01 23:45:28
P1271,212,Scizor (Mega Scizor),Steel,Defense,240,https://img.pokemondb.net/sprites/scarlet-violet/icon/scizor-mega.png,https://pokemondb.net/pokedex/scizor,2024-09-01 23:45:28
P1272,213,Shuckle,Bug,Defense,460,https://img.pokemondb.net/sprites/scarlet-violet/icon/shuckle.png,https://pokemondb.net/pokedex/shuckle,2024-09-01 23:45:28
P1272,213,Shuckle,Rock,Defense,460,https://img.pokemondb.net/sprites/scarlet-violet/icon/shuckle.png,https://pokemondb.net/pokedex/shuckle,2024-09-01 23:45:28
P1273,214,Heracross,Bug,Defense,170,https://img.pokemondb.net/sprites/scarlet-violet/icon/heracross.png,https://pokemondb.net/pokedex/heracross,2024-09-01 23:45:28
P1273,214,Heracross,Fighting,Defense,170,https://img.pokemondb.net/sprites/scarlet-violet/icon/heracross.png,https://pokemondb.net/pokedex/heracross,2024-09-01 23:45:28
P1274,214,Heracross (Mega Heracross),Bug,Defense,220,https://img.pokemondb.net/sprites/scarlet-violet/icon/heracross-mega.png,https://pokemondb.net/pokedex/heracross,2024-09-01 23:45:28
P1274,214,Heracross (Mega Heracross),Fighting,Defense,220,https://img.pokemondb.net/sprites/scarlet-violet/icon/heracross-mega.png,https://pokemondb.net/pokedex/heracross,2024-09-01 23:45:28
P1275,215,Sneasel,Dark,Defense,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel.png,https://pokemondb.net/pokedex/sneasel,2024-09-01 23:45:28
P1275,215,Sneasel,Ice,Defense,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel.png,https://pokemondb.net/pokedex/sneasel,2024-09-01 23:45:28
P1276,215,Sneasel (Hisuian Sneasel),Fighting,Defense,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel-hisuian.png,https://pokemondb.net/pokedex/sneasel,2024-09-01 23:45:28
P1276,215,Sneasel (Hisuian Sneasel),Poison,Defense,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel-hisuian.png,https://pokemondb.net/pokedex/sneasel,2024-09-01 23:45:28
P1277,216,Teddiursa,Normal,Defense,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/teddiursa.png,https://pokemondb.net/pokedex/teddiursa,2024-09-01 23:45:28
P1278,217,Ursaring,Normal,Defense,150,https://img.pokemondb.net/sprites/scarlet-violet/icon/ursaring.png,https://pokemondb.net/pokedex/ursaring,2024-09-01 23:45:28
P1279,218,Slugma,Fire,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/slugma.png,https://pokemondb.net/pokedex/slugma,2024-09-01 23:45:28
P1280,219,Magcargo,Fire,Defense,200,https://img.pokemondb.net/sprites/scarlet-violet/icon/magcargo.png,https://pokemondb.net/pokedex/magcargo,2024-09-01 23:45:28
P1280,219,Magcargo,Rock,Defense,200,https://img.pokemondb.net/sprites/scarlet-violet/icon/magcargo.png,https://pokemondb.net/pokedex/magcargo,2024-09-01 23:45:28
P1281,220,Swinub,Ice,Defense,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/swinub.png,https://pokemondb.net/pokedex/swinub,2024-09-01 23:45:28
P1281,220,Swinub,Ground,Defense,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/swinub.png,https://pokemondb.net/pokedex/swinub,2024-09-01 23:45:28
P1282,221,Piloswine,Ice,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/piloswine.png,https://pokemondb.net/pokedex/piloswine,2024-09-01 23:45:28
P1282,221,Piloswine,Ground,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/piloswine.png,https://pokemondb.net/pokedex/piloswine,2024-09-01 23:45:28
P1283,222,Corsola,Water,Defense,190,https://img.pokemondb.net/sprites/scarlet-violet/icon/corsola.png,https://pokemondb.net/pokedex/corsola,2024-09-01 23:45:28
P1283,222,Corsola,Rock,Defense,190,https://img.pokemondb.net/sprites/scarlet-violet/icon/corsola.png,https://pokemondb.net/pokedex/corsola,2024-09-01 23:45:28
P1284,222,Corsola (Galarian Corsola),Ghost,Defense,200,https://img.pokemondb.net/sprites/scarlet-violet/icon/corsola-galarian.png,https://pokemondb.net/pokedex/corsola,2024-09-01 23:45:28
P1285,223,Remoraid,Water,Defense,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/remoraid.png,https://pokemondb.net/pokedex/remoraid,2024-09-01 23:45:28
P1286,224,Octillery,Water,Defense,150,https://img.pokemondb.net/sprites/scarlet-violet/icon/octillery.png,https://pokemondb.net/pokedex/octillery,2024-09-01 23:45:28
P1287,225,Delibird,Ice,Defense,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/delibird.png,https://pokemondb.net/pokedex/delibird,2024-09-01 23:45:28
P1287,225,Delibird,Flying,Defense,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/delibird.png,https://pokemondb.net/pokedex/delibird,2024-09-01 23:45:28
P1288,226,Mantine,Water,Defense,210,https://img.pokemondb.net/sprites/scarlet-violet/icon/mantine.png,https://pokemondb.net/pokedex/mantine,2024-09-01 23:45:28
P1288,226,Mantine,Flying,Defense,210,https://img.pokemondb.net/sprites/scarlet-violet/icon/mantine.png,https://pokemondb.net/pokedex/mantine,2024-09-01 23:45:28
P1289,227,Skarmory,Steel,Defense,210,https://img.pokemondb.net/sprites/scarlet-violet/icon/skarmory.png,https://pokemondb.net/pokedex/skarmory,2024-09-01 23:45:28
P1289,227,Skarmory,Flying,Defense,210,https://img.pokemondb.net/sprites/scarlet-violet/icon/skarmory.png,https://pokemondb.net/pokedex/skarmory,2024-09-01 23:45:28
P1290,228,Houndour,Dark,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndour.png,https://pokemondb.net/pokedex/houndour,2024-09-01 23:45:28
P1290,228,Houndour,Fire,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndour.png,https://pokemondb.net/pokedex/houndour,2024-09-01 23:45:28
P1291,229,Houndoom,Dark,Defense,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndoom.png,https://pokemondb.net/pokedex/houndoom,2024-09-01 23:45:28
P1291,229,Houndoom,Fire,Defense,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndoom.png,https://pokemondb.net/pokedex/houndoom,2024-09-01 23:45:28
P1292,229,Houndoom (Mega Houndoom),Dark,Defense,180,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndoom-mega.png,https://pokemondb.net/pokedex/houndoom,2024-09-01 23:45:28
P1292,229,Houndoom (Mega Houndoom),Fire,Defense,180,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndoom-mega.png,https://pokemondb.net/pokedex/houndoom,2024-09-01 23:45:28
P1293,230,Kingdra,Water,Defense,190,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingdra.png,https://pokemondb.net/pokedex/kingdra,2024-09-01 23:45:28
P1293,230,Kingdra,Dragon,Defense,190,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingdra.png,https://pokemondb.net/pokedex/kingdra,2024-09-01 23:45:28
P1294,231,Phanpy,Ground,Defense,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/phanpy.png,https://pokemondb.net/pokedex/phanpy,2024-09-01 23:45:28
P1295,232,Donphan,Ground,Defense,180,https://img.pokemondb.net/sprites/scarlet-violet/icon/donphan.png,https://pokemondb.net/pokedex/donphan,2024-09-01 23:45:28
P1296,233,Porygon2,Normal,Defense,185,https://img.pokemondb.net/sprites/scarlet-violet/icon/porygon2.png,https://pokemondb.net/pokedex/porygon2,2024-09-01 23:45:28
P1297,234,Stantler,Normal,Defense,127,https://img.pokemondb.net/sprites/scarlet-violet/icon/stantler.png,https://pokemondb.net/pokedex/stantler,2024-09-01 23:45:28
P1298,235,Smeargle,Normal,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/smeargle.png,https://pokemondb.net/pokedex/smeargle,2024-09-01 23:45:28
P1299,236,Tyrogue,Fighting,Defense,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/tyrogue.png,https://pokemondb.net/pokedex/tyrogue,2024-09-01 23:45:28
P1300,237,Hitmontop,Fighting,Defense,205,https://img.pokemondb.net/sprites/scarlet-violet/icon/hitmontop.png,https://pokemondb.net/pokedex/hitmontop,2024-09-01 23:45:28
P1301,238,Smoochum,Ice,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/smoochum.png,https://pokemondb.net/pokedex/smoochum,2024-09-01 23:45:28
P1301,238,Smoochum,Psychic,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/smoochum.png,https://pokemondb.net/pokedex/smoochum,2024-09-01 23:45:28
P1302,239,Elekid,Electric,Defense,92,https://img.pokemondb.net/sprites/scarlet-violet/icon/elekid.png,https://pokemondb.net/pokedex/elekid,2024-09-01 23:45:28
P1303,240,Magby,Fire,Defense,92,https://img.pokemondb.net/sprites/scarlet-violet/icon/magby.png,https://pokemondb.net/pokedex/magby,2024-09-01 23:45:28
P1304,241,Miltank,Normal,Defense,175,https://img.pokemondb.net/sprites/scarlet-violet/icon/miltank.png,https://pokemondb.net/pokedex/miltank,2024-09-01 23:45:28
P1305,242,Blissey,Normal,Defense,145,https://img.pokemondb.net/sprites/scarlet-violet/icon/blissey.png,https://pokemondb.net/pokedex/blissey,2024-09-01 23:45:28
P1306,243,Raikou,Electric,Defense,175,https://img.pokemondb.net/sprites/scarlet-violet/icon/raikou.png,https://pokemondb.net/pokedex/raikou,2024-09-01 23:45:28
P1307,244,Entei,Fire,Defense,160,https://img.pokemondb.net/sprites/scarlet-violet/icon/entei.png,https://pokemondb.net/pokedex/entei,2024-09-01 23:45:28
P1308,245,Suicune,Water,Defense,230,https://img.pokemondb.net/sprites/scarlet-violet/icon/suicune.png,https://pokemondb.net/pokedex/suicune,2024-09-01 23:45:28
P1309,246,Larvitar,Rock,Defense,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/larvitar.png,https://pokemondb.net/pokedex/larvitar,2024-09-01 23:45:28
P1309,246,Larvitar,Ground,Defense,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/larvitar.png,https://pokemondb.net/pokedex/larvitar,2024-09-01 23:45:28
P1310,247,Pupitar,Rock,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/pupitar.png,https://pokemondb.net/pokedex/pupitar,2024-09-01 23:45:28
P1310,247,Pupitar,Ground,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/pupitar.png,https://pokemondb.net/pokedex/pupitar,2024-09-01 23:45:28
P1311,248,Tyranitar,Rock,Defense,210,https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar.png,https://pokemondb.net/pokedex/tyranitar,2024-09-01 23:45:28
P1311,248,Tyranitar,Dark,Defense,210,https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar.png,https://pokemondb.net/pokedex/tyranitar,2024-09-01 23:45:28
P1312,248,Tyranitar (Mega Tyranitar),Rock,Defense,270,https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar-mega.png,https://pokemondb.net/pokedex/tyranitar,2024-09-01 23:45:28
P1312,248,Tyranitar (Mega Tyranitar),Dark,Defense,270,https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar-mega.png,https://pokemondb.net/pokedex/tyranitar,2024-09-01 23:45:28
P1313,249,Lugia,Psychic,Defense,284,https://img.pokemondb.net/sprites/scarlet-violet/icon/lugia.png,https://pokemondb.net/pokedex/lugia,2024-09-01 23:45:28
P1313,249,Lugia,Flying,Defense,284,https://img.pokemondb.net/sprites/scarlet-violet/icon/lugia.png,https://pokemondb.net/pokedex/lugia,2024-09-01 23:45:28
P1314,250,Ho-oh,Fire,Defense,244,https://img.pokemondb.net/sprites/scarlet-violet/icon/ho-oh.png,https://pokemondb.net/pokedex/ho-oh,2024-09-01 23:45:28
P1314,250,Ho-oh,Flying,Defense,244,https://img.pokemondb.net/sprites/scarlet-violet/icon/ho-oh.png,https://pokemondb.net/pokedex/ho-oh,2024-09-01 23:45:28
P1315,251,Celebi,Psychic,Defense,200,https://img.pokemondb.net/sprites/scarlet-violet/icon/celebi.png,https://pokemondb.net/pokedex/celebi,2024-09-01 23:45:28
P1315,251,Celebi,Grass,Defense,200,https://img.pokemondb.net/sprites/scarlet-violet/icon/celebi.png,https://pokemondb.net/pokedex/celebi,2024-09-01 23:45:28
P1316,252,Treecko,Grass,Defense,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/treecko.png,https://pokemondb.net/pokedex/treecko,2024-09-01 23:45:28
P1317,253,Grovyle,Grass,Defense,110,https://img.pokemondb.net/sprites/scarlet-violet/icon/grovyle.png,https://pokemondb.net/pokedex/grovyle,2024-09-01 23:45:28
P1318,254,Sceptile,Grass,Defense,150,https://img.pokemondb.net/sprites/scarlet-violet/icon/sceptile.png,https://pokemondb.net/pokedex/sceptile,2024-09-01 23:45:28
P1319,254,Sceptile (Mega Sceptile),Grass,Defense,160,https://img.pokemondb.net/sprites/scarlet-violet/icon/sceptile-mega.png,https://pokemondb.net/pokedex/sceptile,2024-09-01 23:45:28
P1319,254,Sceptile (Mega Sceptile),Dragon,Defense,160,https://img.pokemondb.net/sprites/scarlet-violet/icon/sceptile-mega.png,https://pokemondb.net/pokedex/sceptile,2024-09-01 23:45:28
P1320,255,Torchic,Fire,Defense,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/torchic.png,https://pokemondb.net/pokedex/torchic,2024-09-01 23:45:28
P1321,256,Combusken,Fire,Defense,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/combusken.png,https://pokemondb.net/pokedex/combusken,2024-09-01 23:45:28
P1321,256,Combusken,Fighting,Defense,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/combusken.png,https://pokemondb.net/pokedex/combusken,2024-09-01 23:45:28
P1322,257,Blaziken,Fire,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken.png,https://pokemondb.net/pokedex/blaziken,2024-09-01 23:45:28
P1322,257,Blaziken,Fighting,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken.png,https://pokemondb.net/pokedex/blaziken,2024-09-01 23:45:28
P1323,257,Blaziken (Mega Blaziken),Fire,Defense,160,https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken-mega.png,https://pokemondb.net/pokedex/blaziken,2024-09-01 23:45:28
P1323,257,Blaziken (Mega Blaziken),Fighting,Defense,160,https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken-mega.png,https://pokemondb.net/pokedex/blaziken,2024-09-01 23:45:28
P1324,258,Mudkip,Water,Defense,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/mudkip.png,https://pokemondb.net/pokedex/mudkip,2024-09-01 23:45:28
P1325,259,Marshtomp,Water,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/marshtomp.png,https://pokemondb.net/pokedex/marshtomp,2024-09-01 23:45:28
P1325,259,Marshtomp,Ground,Defense,140,https://img.pokemondb.net/sprites/scarlet-violet/icon/marshtomp.png,https://pokemondb.net/pokedex/marshtomp,2024-09-01 23:45:28
P1326,260,Swampert,Water,Defense,180,https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert.png,https://pokemondb.net/pokedex/swampert,2024-09-01 23:45:28
P1326,260,Swampert,Ground,Defense,180,https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert.png,https://pokemondb.net/pokedex/swampert,2024-09-01 23:45:28
P1327,260,Swampert (Mega Swampert),Water,Defense,220,https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert-mega.png,https://pokemondb.net/pokedex/swampert,2024-09-01 23:45:28
P1327,260,Swampert (Mega Swampert),Ground,Defense,220,https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert-mega.png,https://pokemondb.net/pokedex/swampert,2024-09-01 23:45:28
P1328,261,Poochyena,Dark,Defense,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/poochyena.png,https://pokemondb.net/pokedex/poochyena,2024-09-01 23:45:28
P1329,262,Mightyena,Dark,Defense,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/mightyena.png,https://pokemondb.net/pokedex/mightyena,2024-09-01 23:45:28
P1330,263,Zigzagoon,Normal,Defense,82,https://img.pokemondb.net/sprites/scarlet-violet/icon/zigzagoon.png,https://pokemondb.net/pokedex/zigzagoon,2024-09-01 23:45:28
P1331,263,Zigzagoon (Galarian Zigzagoon),Dark,Defense,82,https://img.pokemondb.net/sprites/scarlet-violet/icon/zigzagoon-galarian.png,https://pokemondb.net/pokedex/zigzagoon,2024-09-01 23:45:28
P1331,263,Zigzagoon (Galarian Zigzagoon),Normal,Defense,82,https://img.pokemondb.net/sprites/scarlet-violet/icon/zigzagoon-galarian.png,https://pokemondb.net/pokedex/zigzagoon,2024-09-01 23:45:28
P1332,264,Linoone,Normal,Defense,122,https://img.pokemondb.net/sprites/scarlet-violet/icon/linoone.png,https://pokemondb.net/pokedex/linoone,2024-09-01 23:45:28
P1333,264,Linoone (Galarian Linoone),Dark,Defense,122,https://img.pokemondb.net/sprites/scarlet-violet/icon/linoone-galarian.png,https://pokemondb.net/pokedex/linoone,2024-09-01 23:45:28
P1333,264,Linoone (Galarian Linoone),Normal,Defense,122,https://img.pokemondb.net/sprites/scarlet-violet/icon/linoone-galarian.png,https://pokemondb.net/pokedex/linoone,2024-09-01 23:45:28
P1334,265,Wurmple,Bug,Defense,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/wurmple.png,https://pokemondb.net/pokedex/wurmple,2024-09-01 23:45:28
P1335,266,Silcoon,Bug,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/silcoon.png,https://pokemondb.net/pokedex/silcoon,2024-09-01 23:45:28
P1336,267,Beautifly,Bug,Defense,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/beautifly.png,https://pokemondb.net/pokedex/beautifly,2024-09-01 23:45:28
P1336,267,Beautifly,Flying,Defense,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/beautifly.png,https://pokemondb.net/pokedex/beautifly,2024-09-01 23:45:28
P1337,268,Cascoon,Bug,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/cascoon.png,https://pokemondb.net/pokedex/cascoon,2024-09-01 23:45:28
P1338,269,Dustox,Bug,Defense,160,https://img.pokemondb.net/sprites/scarlet-violet/icon/dustox.png,https://pokemondb.net/pokedex/dustox,2024-09-01 23:45:28
P1338,269,Dustox,Poison,Defense,160,https://img.pokemondb.net/sprites/scarlet-violet/icon/dustox.png,https://pokemondb.net/pokedex/dustox,2024-09-01 23:45:28
P1339,270,Lotad,Water,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/lotad.png,https://pokemondb.net/pokedex/lotad,2024-09-01 23:45:28
P1339,270,Lotad,Grass,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/lotad.png,https://pokemondb.net/pokedex/lotad,2024-09-01 23:45:28
P1340,271,Lombre,Water,Defense,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/lombre.png,https://pokemondb.net/pokedex/lombre,2024-09-01 23:45:28
P1340,271,Lombre,Grass,Defense,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/lombre.png,https://pokemondb.net/pokedex/lombre,2024-09-01 23:45:28
P1341,272,Ludicolo,Water,Defense,170,https://img.pokemondb.net/sprites/scarlet-violet/icon/ludicolo.png,https://pokemondb.net/pokedex/ludicolo,2024-09-01 23:45:28
P1341,272,Ludicolo,Grass,Defense,170,https://img.pokemondb.net/sprites/scarlet-violet/icon/ludicolo.png,https://pokemondb.net/pokedex/ludicolo,2024-09-01 23:45:28
P1342,273,Seedot,Grass,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/seedot.png,https://pokemondb.net/pokedex/seedot,2024-09-01 23:45:28
P1343,274,Nuzleaf,Grass,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/nuzleaf.png,https://pokemondb.net/pokedex/nuzleaf,2024-09-01 23:45:28
P1343,274,Nuzleaf,Dark,Defense,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/nuzleaf.png,https://pokemondb.net/pokedex/nuzleaf,2024-09-01 23:45:28
P1344,275,Shiftry,Grass,Defense,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/shiftry.png,https://pokemondb.net/pokedex/shiftry,2024-09-01 23:45:28
P1344,275,Shiftry,Dark,Defense,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/shiftry.png,https://pokemondb.net/pokedex/shiftry,2024-09-01 23:45:28
P1345,276,Taillow,Normal,Defense,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/taillow.png,https://pokemondb.net/pokedex/taillow,2024-09-01 23:45:28
P1345,276,Taillow,Flying,Defense,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/taillow.png,https://pokemondb.net/pokedex/taillow,2024-09-01 23:45:28
P1346,277,Swellow,Normal,Defense,110,https://img.pokemondb.net/sprites/scarlet-violet/icon/swellow.png,https://pokemondb.net/pokedex/swellow,2024-09-01 23:45:28
P1346,277,Swellow,Flying,Defense,110,https://img.pokemondb.net/sprites/scarlet-violet/icon/swellow.png,https://pokemondb.net/pokedex/swellow,2024-09-01 23:45:28
